EQM1 Código;EQM1;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Eje;Línea Descripción;Clase de vía;Tipo de asiento - Sobre Balasto;Estado Elemento Inventario;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
14111;L Hospitalet - VIA;TRMV - 71704 PLATJA DE CASTELLDEFELS - SAN VICENTE DE CALDERS-BARCELONA SANTS, II;200110;SAN VICENTE DE CALDERS-BARCELONA SANTS, II;656,098;657,098;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107458271;022000510;SITGES-CASTELLDEFELS                                                                                                            ;643,3;658,947
14111;L Hospitalet - VIA;TRMV - 71802 BARCELONA-PASSEIG DE GRACIA - VIA 1/2 DE BARCELONA-PASSEIG DE GRACIA;85662;VIA 1/2 DE BARCELONA-PASSEIG DE GRACIA;102,372;102,435;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107470308;022000570;BARCELONA-SANTS-BIF. ARAGO                                                                                                      ;102,372;102,435
14111;L Hospitalet - VIA;TRMV - 71802 BARCELONA-PASSEIG DE GRACIA - VIA 2/1 DE BARCELONA-PASSEIG DE GRACIA;85661;VIA 2/1 DE BARCELONA-PASSEIG DE GRACIA;102,264;102,342;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107470307;022000570;BARCELONA-SANTS-BIF. ARAGO                                                                                                      ;102,264;102,342
14113;Martorell - VIA;TRMV - 72209 MARTORELL - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;72,72;73,689;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455007;022400070;MARTORELL CENTRAL-CASTELLBISBAL                                                                                                 ;73,191;76,837
14113;Martorell - VIA;TRMV - 72303 CORNELLA - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;3110;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;91,676;92,497;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455059;022400130;MOLINS DE REI-L HOSPITALET DE LLOBREGAT                                                                                         ;85,307;95,197
14111;L Hospitalet - VIA;TRMV - 72305 L'HOSPITALET DE LLOBREGAT - HOSPITALET-BELLVITGE AGUJA K.M. 674,8, U;200410;HOSPITALET-BELLVITGE AGUJA K.M. 674,8, U;-0,261;0,5;250;2 ;L'HOSPITALET  DE LLOBREGAT - BELLVITGE-AG. KM. 674,8;;;En Servicio/Mantenible;107458525;022500010;LHOSPITALET DE LLOBREGAT-BELLVITGE AGUJA KM. 674,8                                                                              ;-0,261;1,265
13121;Lleida - VIA;TRMV - 73001 PUIGVERD DE LLEIDA-ARTESA DE LLEIDA - LERIDA-LA PLANA PICAMOIXONS, U;200030;LERIDA-LA PLANA PICAMOIXONS, U;11,161;11,986;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107457988;022000430;PUIGVERD DE LLEIDA-ARTESA-VINAIXA                                                                                               ;11,619;40,429
12106;Zaragoza - VIA;TRMV - 78006 SAN GREGORIO - S. JUAN DE MOZARRIFAR-ACADEMIA MILITAR S. GREGORIO, U;200330;S. JUAN DE MOZARRIFAR-ACADEMIA MILITAR S. GREGORIO, U;3,531;4,031;208;2 ;S.JUAN MOZARRIFA - S. GREGORIO;;;En Servicio/Mantenible;107458514;022080010;SAN JUAN DE MOZARRIFAR-SAN GREGORIO                                                                                             ;0,22;4,031
13121;Lleida - VIA;TRMV - 78400 LLEIDA-PIRINEUS (1,437) - A7510 PK. 1.927 (1,437) - LLEIDA-PK. 1,927;2610;LLEIDA-PK. 1,927;1,437;1,437;206;2 ;LLEIDA-PIRINEUS-PK. 1,927;;;En Servicio/Mantenible;107454838;022060002;LLEIDA-PIRINEUS-PK. 1.927                                                                                                       ;0,937;1,927
14112;Montcada Bifurcaçiò - VIA;TRMV - 78708 MONTCADA I REIXAC-MANRESA - MANRESA-MONTCADA BIF. - BIF.VILANOVA, II;2810;MANRESA-MONTCADA BIF. - BIF.VILANOVA, II;354,456;355,456;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107454935;022200080;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;351,157;356,707
14112;Montcada Bifurcaçiò - VIA;TRMV - 78800 MONTCADA-BIFURCACIO - MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;8,943;9,52;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455273;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14112;Montcada Bifurcaçiò - VIA;TRMV - 79004 SANT ANDREU - VIA 6 DE BARCELONA-SANT ANDREU COMTAL (NUEVA VARIANTE);997326;VIA 6 DE BARCELONA-SANT ANDREU COMTAL (NUEVA VARIANTE);5,2;6,3;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107462388;022700008;LA SAGRERA - SANT ANDREU                                                                                                        ;5,2;6,3
14112;Montcada Bifurcaçiò - VIA;TRMV - 79004 SANT ANDREU - VIA 8 DE BARCELONA-SANT ANDREU COMTAL (NUEVA VARIANTE);997327;VIA 8 DE BARCELONA-SANT ANDREU COMTAL (NUEVA VARIANTE);5,6;6,;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107462389;022700008;LA SAGRERA - SANT ANDREU                                                                                                        ;5,6;6,
14112;Montcada Bifurcaçiò - VIA;TRMV - 79400 BARCELONA-ESTACIO DE FRANÇA - VIA 6/7 DE BARCELONA-ESTACIO DE FRANÇA;995328;VIA 6/7 DE BARCELONA-ESTACIO DE FRANÇA;684,73;684,822;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107471017;022000585;BIF.GLORIAS-CLOT - BARNA.-EST. DE FRANÇA                                                                                        ;684,73;684,822
14112;Montcada Bifurcaçiò - VIA;TRMV - 79400 BARCELONA-ESTACIO DE FRANÇA - VIA 7/8 DE BARCELONA-ESTACIO DE FRANÇA;995327;VIA 7/8 DE BARCELONA-ESTACIO DE FRANÇA;684,717;684,787;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107471016;022000585;BIF.GLORIAS-CLOT - BARNA.-EST. DE FRANÇA                                                                                        ;684,717;684,787
14118;Mataro - VIA;TRMV - 79412 CABRERA DE MAR-VILASSAR DE MAR - BIF. SAGRERA-AG.KM. 108,0-MATARO, I;3370;BIF. SAGRERA-AG.KM. 108,0-MATARO, I;127,924;128,924;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455208;022760140;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;108,014;135,569
14118;Mataro - VIA;TRMV - 79606 BLANES (60,475) - 79607 TORDERA (65,352) - MATARO-MATARO-MASSANET, I;3400;MATARO-MATARO-MASSANET, I;60,475;65,352;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455264;022760100;MAÇANET-MASSANES - BLANES                                                                                                       ;60,103;75,983
14113;Martorell - VIA;TRMV - A7221 BIF. RUBI - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;81,;81,5;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455011;022400095;CASTELLBISBAL-AGUJAS MOLINS-EL PAPIOL                                                                                           ;80,5;81,998
12111;Huesca - VIA;TRMV - B7801 BIF. HOYA DE HUESCA - TARDIENTA CAMBIO MIXTO-HUESCA (ANCHO MIXTO), U;2500;TARDIENTA CAMBIO MIXTO-HUESCA (ANCHO MIXTO), U;17,509;18,509;070;12;BIF HUESCA - HUESCA;;;En Servicio/Mantenible;107454758;120700055;BIF. HOYA DE HUESCA-HUESCA                                                                                                      ;18,009;21,439
12106;Zaragoza - VIA;TRMV - 67010 CARIÑENA (71,29) - 67009 LONGARES (81,086) - CAMINREAL-BIF. TERUEL, U;2300;CAMINREAL-BIF. TERUEL, U;71,29;81,086;610;2 ;BIF. TERUEL - SAGUNT;;;En Servicio/Mantenible;107454623;026100030;MARIA DE HUERVA (APD-CGD)-CARIÑENA                                                                                              ;70,702;102,93
12106;Zaragoza - VIA;TRMV - 70899 CAMBIADOR ZARAGOZA-DELICIAS - BIF. CIM ZARAGOZA-CAMBIADOR-ZARAGOZA D.;200275;BIF. CIM ZARAGOZA-CAMBIADOR-ZARAGOZA D.;336,895;337,395;290;2 ;CIM-AGJ KM. 337,1-CAMB. ZARAGOZA-DELICIAS;;;En Servicio/Mantenible;107458456;022900010;CIM-AG. KM.337,1-CBDOR-ZARAG-DELC                                                                                               ;335,407;337,395
13114;Mora La Nova- VIA;TRMV - 71209 RIBA-ROJA D'EBRE (504,713) - 71210 FLIX (510,55) - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;504,713;510,55;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454709;022100100;FAIO-LA POBLA DE MASSALUCA-FLIX                                                                                                 ;490,231;511,627
13114;Mora La Nova- VIA;TRMV - 71303 MARÇA-FALSET (552,261) - 71304 PRADELL (555,937) - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;552,261;555,937;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454715;022100120;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
14113;Martorell - VIA;TRMV - 72203 ELS MONJOS - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;42,77;43,96;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107454999;022400020;L ARBOÇ-VILAFRANCA DEL PENEDES                                                                                                  ;36,516;48,278
14113;Martorell - VIA;TRMV - 72205 LA GRANADA - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;50,397;52,103;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455001;022400030;VILAFRANCA DEL PENEDES-SANT SADURNI D ANOIA                                                                                     ;48,278;60,057
14113;Martorell - VIA;TRMV - 72209 MARTORELL - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;3110;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;72,72;74,007;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455050;022400070;MARTORELL CENTRAL-CASTELLBISBAL                                                                                                 ;73,191;76,837
12111;Huesca - VIA;TRMV - 74211 SABIÑANIGO (94,463) - 74212 NAVASA (103,392) - HOYA DE HUESCA-JACA, U;2510;HOYA DE HUESCA-JACA, U;94,463;103,392;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107454784;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
14117;Ripoll - VIA;TRMV - 77304 PLANOLES (20,359) - 77305 TOSES (28,931) - RIPOLL-LA TOUR DE CAROL, U;3610;RIPOLL-LA TOUR DE CAROL, U;20,359;28,931;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455328;022220090;PLANOLES-PUIGCERDA                                                                                                              ;20,21;48,6
14120;Girona - VIA;TRMV - 79301 CELRA (215,22) - 79319 RIU TER (216) - BIF. AIGUES-POR BOU-CERBERE,II;200131;BIF. AIGUES-POR BOU-CERBERE,II;215,22;216,;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107458370;022700130;GIRONA-VILAMALLA                                                                                                                ;205,572;241,627
14118;Mataro - VIA;TRMV - 79412 CABRERA DE MAR-VILASSAR DE MAR - BIF. SAGRERA-AG.KM. 108,0-MATARO, II;3380;BIF. SAGRERA-AG.KM. 108,0-MATARO, II;127,924;128,924;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455229;022760140;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;108,077;135,569
12106;Zaragoza - VIA;TRMV - A7086 BIF.PLAZA-AG.KM.8,9 - BIF. PLAZA AG. KM 8,7-BIF. PLAZA AG. KM 1,4, II;200282;BIF. PLAZA AG. KM 8,7-BIF. PLAZA AG. KM 1,4, II;0,;0,5;216;2 ;BIF. PLAZA-AG. KM. 1,4-BIF. PLAZA-AG. KM. 8,9;;;En Servicio/Mantenible;107458461;022160010;BIF.PLAZA-AG.KM.1,4-BIF.PLAZA-AG.KM.8,9                                                                                         ;0,;1,958
12106;Zaragoza - VIA;TRMV - A7087 BIF. PLAZA AG. KM. 1,4 - BIF. PLAZA AG. KM 7,28-BIF. PLAZA AG. 1,4, I;200287;BIF. PLAZA AG. KM 7,28-BIF. PLAZA AG. 1,4, I;0,762;1,262;218;2 ;BIF. PLAZA - ZARAGOZA-PLAZA;;;En Servicio/Mantenible;107458489;022180010;BIF. PLAZA-BIF.PLAZA-AG.KM.1,4                                                                                                  ;0,;1,262
12106;Zaragoza - VIA;TRMV - A7087 BIF. PLAZA AG. KM. 1,4 - BIF. PLAZA AG. KM 7,28-BIF. PLAZA AG. 1,4,II;200288;BIF. PLAZA AG. KM 7,28-BIF. PLAZA AG. 1,4,II;0,871;1,371;218;2 ;BIF. PLAZA - ZARAGOZA-PLAZA;;;En Servicio/Mantenible;107458492;022180010;BIF. PLAZA-BIF.PLAZA-AG.KM.1,4                                                                                                  ;0,;1,371
14113;Martorell - VIA;TRMV - A7221 BIF. RUBI - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;3110;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;81,;81,5;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455054;022400095;CASTELLBISBAL-AGUJAS MOLINS-EL PAPIOL                                                                                           ;80,5;81,998
12111;Huesca - VIA;TRMV - A7400 HOYA DE HUESCA - AGUJA KM. 2,3 - BIF. HOYA DE HUESCA-AGUJA K.M. 2.296;2550;BIF. HOYA DE HUESCA-AGUJA K.M. 2.296;1,796;2,296;212;2 ;HOYA DE HUESCA-AG. KM. 2,3-BIF. HOYA HUESCA;;;En Servicio/Mantenible;107454799;022120010;BIF. HOYA HUESCA-HOYA H-AG KM 2,3                                                                                               ;0,;2,296
14111;L Hospitalet - VIA;TRMV - B7173 BELLVITGE AGUJA K.M. 674,8 - HOSPITALET-BELLVITGE AGUJA K.M. 674,8, U;200410;HOSPITALET-BELLVITGE AGUJA K.M. 674,8, U;0,765;1,265;250;2 ;L'HOSPITALET  DE LLOBREGAT - BELLVITGE-AG. KM. 674,8;;;En Servicio/Mantenible;107458526;022500010;LHOSPITALET DE LLOBREGAT-BELLVITGE AGUJA KM. 674,8                                                                              ;-0,261;1,265
14112;Montcada Bifurcaçiò - VIA;TRMV - B7943 BIF. SAGRERA-AG.KM. 108,0 - BIF. SAGRERA-BIF. SAGRERA-AG.KM. 108,0, I;3350;BIF. SAGRERA-BIF. SAGRERA-AG.KM. 108,0, I;107,514;108,014;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455191;022760145;BIF. SAGRERA-AG.KM. 108,0 - LA SAGRERA                                                                                          ;106,5;108,014
12106;Zaragoza - VIA;TRMV - 67020 NAVARRETE (13,457) - 67019 LECHAGO (15,214) - CAMINREAL-BIF. TERUEL, U;2300;CAMINREAL-BIF. TERUEL, U;13,457;15,214;610;2 ;BIF. TERUEL - SAGUNT;;;En Servicio/Mantenible;107454614;026100050;BADULES (APD)-NAVARRETE                                                                                                         ;13,06;38,328
12105;Ricla-La Almunia - VIA;TRMV - 70715 CAMBIADOR PLASENCIA DE JALON - VIA 405 DE CAMBIADOR PLASENCIA DE JALON;950522;VIA 405 DE CAMBIADOR PLASENCIA DE JALON;276,589;276,69;052;12;BIF. CAMBIADOR PLASENCIA - CAMBIADOR PLASENCIA;;;En Servicio/Mantenible;107467802;;;;
12123;Alagon-VIA;TRMV - 70800 CASETAS (16,278) - 81210 ALAGON (24,332) - CASETAS-CASTEJON DE EBRO, I;2200;CASETAS-CASTEJON DE EBRO, I;16,278;24,332;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;;;En Servicio/Mantenible;107454564;017000010;CASETAS-CABAÑAS DE EBRO                                                                                                         ;14,446;29,901
12108;Caspe - VIA;TRMV - 71108 LA ZAIDA-SASTAGO (397,361) - 71109 AZAILA (405,3) - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;397,361;405,3;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454698;022100050;LA ZAIDA-SASTAGO-LA PUEBLA DE HIJAR                                                                                             ;396,825;412,652
13114;Mora La Nova- VIA;TRMV - 71301 ELS GUIAMETS (541,115) - 71302 CAPCANES (543,514) - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;541,115;543,514;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454713;022100120;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
13114;Mora La Nova- VIA;TRMV - 71302 CAPCANES (544,514) - 71303 MARÇA-FALSET (551,108) - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;544,514;551,108;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454714;022100120;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
13113;Reus - VIA;TRMV - 72006 CONSTANTI (586,141) - 72001 EL MORELL (589,474) - REUS - KM. 590,45, U;3000;REUS - KM. 590,45, U;586,141;589,474;234;2 ;REUS-CONSTANTI;;;En Servicio/Mantenible;107454994;022340010;REUS-CONSTANTI                                                                                                                  ;579,824;590,45
13112;S. Vicenç de Calders - VIA;TRMV - 72201 EL VENDRELL - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;28,19;29,19;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107454997;022400010;SANT VICENÇ DE CALDERS-L ARBOÇ                                                                                                  ;24,563;36,516
14113;Martorell - VIA;TRMV - 72203 ELS MONJOS - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;3110;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;42,77;43,96;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455042;022400020;L ARBOÇ-VILAFRANCA DEL PENEDES                                                                                                  ;36,516;48,278
14113;Martorell - VIA;TRMV - 72205 LA GRANADA - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;3110;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;50,397;52,103;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455044;022400030;VILAFRANCA DEL PENEDES-SANT SADURNI D ANOIA                                                                                     ;48,278;60,057
14111;L Hospitalet - VIA;TRMV - 72305 L'HOSPITALET DE LLOBREGAT - VIA 23/TALLER DE L'HOSPITALET DE LLOBREGAT;950327;VIA 23/TALLER DE L'HOSPITALET DE LLOBREGAT;95,469;95,53;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/No Mantenible;107469839;022760200;BARCELONA-SANTS - LHOSPITALET DE LLOBREGAT                                                                                      ;95,469;95,53
14116;Vic - VIA;TRMV - 77006 GRANOLLERS-CANOVELLES - MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;28,463;28,942;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455279;022220020;GRANOLLERS-CANOVELLES-LES FRANQUESES DEL VALLES                                                                                 ;28,728;31,388
14116;Vic - VIA;TRMV - 77106 BALENYA-ELS HOSTALETS - MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;54,262;55,262;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455285;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14117;Ripoll - VIA;TRMV - 77200 RIPOLL (,486) - 77301 CAMPDEVANOL (3,906) - RIPOLL-LA TOUR DE CAROL, U;3610;RIPOLL-LA TOUR DE CAROL, U;0,486;3,906;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455325;022220070;RIPOLL-RIBES DE FRESER                                                                                                          ;0,;13,45
14117;Ripoll - VIA;TRMV - 77305 TOSES (29,931) - 77306 LA MOLINA (34,931) - RIPOLL-LA TOUR DE CAROL, U;3610;RIPOLL-LA TOUR DE CAROL, U;29,931;34,931;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455329;022220090;PLANOLES-PUIGCERDA                                                                                                              ;20,21;48,6
14112;Montcada Bifurcaçiò - VIA;TRMV - 78707 MONTCADA I REIXAC-SANTA MARIA - MANRESA-MONTCADA BIF.- BIF.VILANOVA, I;2800;MANRESA-MONTCADA BIF.- BIF.VILANOVA, I;352,817;353,817;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107454886;022200080;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;351,157;356,707
14112;Montcada Bifurcaçiò - VIA;TRMV - 79400 BARCELONA-ESTACIO DE FRANÇA - VIA 15-C1 DE BARCELONA-ESTACIO DE FRANÇA;995310;VIA 15-C1 DE BARCELONA-ESTACIO DE FRANÇA;684,7;685,196;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470979;022000585;BIF.GLORIAS-CLOT - BARNA.-EST. DE FRANÇA                                                                                        ;684,7;685,196
14112;Montcada Bifurcaçiò - VIA;TRMV - 79400 BARCELONA-ESTACIO DE FRANÇA - VIA 17/19 DE BARCELONA-ESTACIO DE FRANÇA;995324;VIA 17/19 DE BARCELONA-ESTACIO DE FRANÇA;684,893;685,003;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107471013;022000585;BIF.GLORIAS-CLOT - BARNA.-EST. DE FRANÇA                                                                                        ;684,893;685,003
14112;Montcada Bifurcaçiò - VIA;TRMV - 79400 BARCELONA-ESTACIO DE FRANÇA - VIA C1/C2 DE BARCELONA-ESTACIO DE FRANÇA;995321;VIA C1/C2 DE BARCELONA-ESTACIO DE FRANÇA;684,753;684,952;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107470992;022000585;BIF.GLORIAS-CLOT - BARNA.-EST. DE FRANÇA                                                                                        ;684,753;684,952
14112;Montcada Bifurcaçiò - VIA;TRMV - 79400 BARCELONA-ESTACIO DE FRANÇA - VIA C4/C2 DE BARCELONA-ESTACIO DE FRANÇA;995322;VIA C4/C2 DE BARCELONA-ESTACIO DE FRANÇA;684,742;684,807;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107470999;022000585;BIF.GLORIAS-CLOT - BARNA.-EST. DE FRANÇA                                                                                        ;684,742;684,807
12123;Alagon-VIA;TRMV - 81208 PEDROLA (33,829) - 81207 LUCENI (37,179) - CASETAS-CASTEJON DE EBRO, I;2200;CASETAS-CASTEJON DE EBRO, I;33,829;37,179;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;;;En Servicio/Mantenible;107454567;017000020;CABAÑAS DE EBRO-CORTES DE NAVARRA                                                                                               ;29,901;53,4
12105;Ricla-La Almunia - VIA;TRMV - A7070 CAMBIADOR PLASENCIA - AGUJA PK. 308,6 - S. FERNANDO-MIRAFLORES, I (G1);200010;S. FERNANDO-MIRAFLORES, I (G1);307,697;308,6;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107457882;022000220;CAMBIADOR PLASENCIA AG. KM. 308,6-GRISEN                                                                                        ;308,6;314,643
12106;Zaragoza - VIA;TRMV - A7087 BIF. PLAZA AG. KM. 1,4 - BIF. PLAZA AG. KM 8,7-BIF. PLAZA AG. KM 1,4,I;200281;BIF. PLAZA AG. KM 8,7-BIF. PLAZA AG. KM 1,4,I;1,272;1,958;216;2 ;BIF. PLAZA-AG. KM. 1,4-BIF. PLAZA-AG. KM. 8,9;;;En Servicio/Mantenible;107458459;022160010;BIF.PLAZA-AG.KM.1,4-BIF.PLAZA-AG.KM.8,9                                                                                         ;0,;1,958
14112;Montcada Bifurcaçiò - VIA;TRMV - B7943 BIF. SAGRERA-AG.KM. 108,0 - BIF. SAGRERA-BIF. SAGRERA-AG.KM. 108,0, II;3360;BIF. SAGRERA-BIF. SAGRERA-AG.KM. 108,0, II;108,014;108,077;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455196;022760145;BIF. SAGRERA-AG.KM. 108,0 - LA SAGRERA                                                                                          ;106,5;108,077
12105;Ricla-La Almunia - VIA;TRMV - 70706 GRISEN (,786) - 81209 CABAÑAS DE EBRO (5,3) - GRISEN-CABAÑAS DE EBRO, I;200260;GRISEN-CABAÑAS DE EBRO, I;0,786;5,3;702;2 ;GRISEN-CABAÑAS DE EBRO;;;En Servicio/Mantenible;107458448;027020010;GRISEN-CABAÑAS DE EBRO                                                                                                          ;0,286;5,933
12123;Alagon-VIA;TRMV - 70800 CASETAS (16,278) - 81210 ALAGON (24,332) - CASETAS-CASTEJON DE EBRO, II;2210;CASETAS-CASTEJON DE EBRO, II;16,278;24,332;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;;;En Servicio/Mantenible;107454585;017000010;CASETAS-CABAÑAS DE EBRO                                                                                                         ;14,616;29,901
12106;Zaragoza - VIA;TRMV - 71103 FUENTES DE EBRO (369,211) - 71105 QUINTO (383,978) - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;369,211;383,978;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454696;022100040;LA CARTUJA-AGUJA KM. 351,1-LA ZAIDA-SASTAGO                                                                                     ;351,1;396,825
