EQM1 Código;EQM1;EQM2 Código;EQM2;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Eje;Línea Descripción;Tipo;Estado Elemento Inventario;Modelo;Descripción Elemento Inventario;Escape;Entreeje (sólo escapes) (mm);Posicionado en Curva;Orientación;Mano;Fecha de Modificación;Coordenada X ED50-HUSO 30 EXTENDIDO;Coordenada Y ED50-HUSO 30 EXTENDIDO;Id. Inventario;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
14119;Granollers Centre- VIA;;;DS-31-79100 (GRANOLLERS-CENTRE);86265;VIA 6 DE GRANOLLERS-CENTRE;134,967;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-I;;No;;No;Talón;Izquierda;11/11/2024;;;100671647;MONTORNES-BUTANO-GRANOLLERS-CENTRE                                                                                              ;134,967;135,246
14119;Granollers Centre- VIA;;;DS-34-79100 (GRANOLLERS-CENTRE);86267;VIA 3/1 DE GRANOLLERS-CENTRE;135,583;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-I;;Sí;;No;Punta;Izquierda;11/11/2024;;;951774;MONTORNES-BUTANO-GRANOLLERS-CENTRE                                                                                              ;135,583;135,696
14119;Granollers Centre- VIA;;;DS-35-79100 (GRANOLLERS-CENTRE);997221;VIA 7 DE GRANOLLERS-CENTRE;135,012;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-D;;No;;No;Punta;Izquierda;11/11/2024;;;951789;MONTORNES-BUTANO-GRANOLLERS-CENTRE                                                                                              ;135,012;135,743
14113;Martorell - VIA;;;DS-3T-72209 (MARTORELL CENTRAL);3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;71,644;;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;DRMIH-G-60-500-0,071-CR-D-TC;;Sí;3924,5;No;Talón;Derecha;13/11/2024;90980637,07;460249653,39;100685932;AGUJA KM. 71,185-MARTORELL CENTRAL                                                                                              ;71,185;73,191
12106;Zaragoza - VIA;;;DS-4-70803 (C.I.M. DE ZARAGOZA);200100;RICLA-ALMUNIA-ZARAGOZA DELICIAS, II;335,228;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-500-0,075-CR-D;;Sí;;No;Talón;Derecha;21/02/2014;67073485,77;461663747,99;100674482;CASETAS-C.I.M. DE ZARAGOZA                                                                                                      ;327,643;335,563
12108;Caspe - VIA;;;DS-4-71200 (LA PUEBLA DE HIJAR);85280;VIA 3 DE LA PUEBLA DE HIJAR;412,248;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;Fuera de Servicio/Mantenible;;;No;;No;Punta;Izquierda;18/02/2020;;;100680102;LA ZAIDA-SASTAGO-LA PUEBLA DE HIJAR                                                                                             ;412,211;412,995
12109;Tardienta - VIA;;;DS-4-78204 (TORMILLO-LASTANOSA);86026;VIA 5 DE TORMILLO-LASTANOSA;103,365;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;;No;;No;Punta;Derecha;12/02/2025;;;100671688;SARIÑENA-SELGUA                                                                                                                 ;103,323;104,032
14111;L Hospitalet - VIA;;;DS-4-78805 (PLAÇA DE CATALUNYA);2815;BARCELONA SANTS-BIF. VILANOVA, II;100,903;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-250-0,11-CR-D;;No;;No;Talón;Derecha;01/03/2021;;;100671499;BIF. VILANOVA - BARCELONA-SANTS                                                                                                 ;100,295;103,745
14119;Granollers Centre- VIA;;;DS-4-79102 (LLINARS DEL VALLES);200071;BIF. AIGUES -PORT BOU-CERBERE,I;148,174;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;;Sí;;No;Punta;Izquierda;11/11/2024;95073324,1;462426183,19;100672071;GRANOLLERS-CENTRE-SANT CELONI                                                                                                   ;135,305;157,131
14120;Girona - VIA;;;DS-4-79206 (GIRONA-MERCADERIES);200131;BIF. AIGUES-POR BOU-CERBERE,II;203,246;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-250-0,11-CR-D-TC;;Sí;;No;Talón;Izquierda;28/10/2024;98168092,78;466217069,99;100674549;GIRONA-MERCADERIES-GIRONA                                                                                                       ;202,613;205,572
12104;Calatayud - VIA;;;DS-4/2-70502 (ALHAMA DE ARAGON);200010;S. FERNANDO-MIRAFLORES, I (G1);217,895;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;Desvio nº 4 del escape 2/4 de la estacion de Alhama de Aragon;Sí;3808,;No;Talón;Izquierda;20/02/2013;59139014,09;457227853,03;100681394;ARIZA-CALATAYUD                                                                                                                 ;205,043;244,627
14113;Martorell - VIA;;;DS-45 BIS-72210 (CASTELLBISBAL);85744;VIA 6-6A DE CASTELLBISBAL;77,;;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;DMMDH-B1-60-190-0,11-CM/CR-D-TC;;No;;No;Punta;Izquierda;21/11/2024;;;1592955;MARTORELL CENTRAL-CASTELLBISBAL                                                                                                 ;76,247;77,606
12105;Ricla-La Almunia - VIA;;;DS-4P-70608 (CANTERA DE PURROY);85137;VIA 5 DE MORES;263,508;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;Fuera de Servicio/No Mantenible;DS-A-54-320/400-0,09-CR-D;DS-4P-70608 (CANTERA DE PURROY);No;;No;Punta;Derecha;20/05/2020;;;1276599;CALATAYUD-MORATA DE JALON                                                                                                       ;263,508;263,728
14113;Martorell - VIA;;;DS-4T-72209 (MARTORELL CENTRAL);3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;70,5;;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;DMMIH-G-60-500-0,071-CM/CR-I-TC;;Sí;3924,5;No;Punta;Izquierda;13/11/2024;90936749,99;460228110,66;100686129;AGUJA KM. 70,477-AGUJA KM. 71,185                                                                                               ;70,477;71,185
14119;Granollers Centre- VIA;;;DS-5-79102 (LLINARS DEL VALLES);200071;BIF. AIGUES -PORT BOU-CERBERE,I;147,449;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-1:8,5-CC-D;;No;;No;Punta;Derecha;11/11/2024;95016061,27;462381982,1;100672072;GRANOLLERS-CENTRE-SANT CELONI                                                                                                   ;135,305;157,131
14120;Girona - VIA;;;DS-5-79206 (GIRONA-MERCADERIES);200131;BIF. AIGUES-POR BOU-CERBERE,II;201,249;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;;No;;No;Talón;Izquierda;28/10/2024;98138309,23;466003826,61;100674550;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;200,4;202,613
14113;Martorell - VIA;;;DS-5T-72209 (MARTORELL CENTRAL);3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;71,185;;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;DMMDH-G-60-500-0,071-CM/CR-D-TC;;Sí;;No;Punta;Derecha;13/11/2024;90979750,;460249124,;100685933;AGUJA KM. 71,185-MARTORELL CENTRAL                                                                                              ;71,185;73,191
12106;Zaragoza - VIA;;;DS-6-70803 (C.I.M. DE ZARAGOZA);200100;RICLA-ALMUNIA-ZARAGOZA DELICIAS, II;335,231;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-D;;No;;No;Punta;Derecha;21/02/2014;67073735,08;461663553,62;100674484;CASETAS-C.I.M. DE ZARAGOZA                                                                                                      ;327,643;335,563
12108;Caspe - VIA;;;DS-6-71200 (LA PUEBLA DE HIJAR);2400;MIRAFLORES-REUS, U;412,265;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-D;;No;;No;Punta;Derecha;26/02/2015;71456523,78;456733702,27;100669668;LA ZAIDA-SASTAGO-LA PUEBLA DE HIJAR                                                                                             ;396,825;412,652
14111;L Hospitalet - VIA;;;DS-6-78805 (PLAÇA DE CATALUNYA);2815;BARCELONA SANTS-BIF. VILANOVA, II;100,905;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-250-0,11-CR-I;;No;;No;Punta;Izquierda;01/03/2021;;;100671500;BIF. VILANOVA - BARCELONA-SANTS                                                                                                 ;100,295;103,745
14119;Granollers Centre- VIA;;;DS-6-79102 (LLINARS DEL VALLES);200071;BIF. AIGUES -PORT BOU-CERBERE,I;148,168;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-250-0,11-CR-I;;No;;No;Talón;Izquierda;11/11/2024;95074072,52;462426844,35;100672073;GRANOLLERS-CENTRE-SANT CELONI                                                                                                   ;135,305;157,131
14120;Girona - VIA;;;DS-6-79206 (GIRONA-MERCADERIES);200131;BIF. AIGUES-POR BOU-CERBERE,II;203,165;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-D;;Sí;;No;Punta;Derecha;28/10/2024;98166421,99;466209459,96;100674551;GIRONA-MERCADERIES-GIRONA                                                                                                       ;202,613;205,572
14113;Martorell - VIA;;;DS-6T-72209 (MARTORELL CENTRAL);3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;70,516;;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;DMMDH-G-60-500-0,071-CM/CR-I-TC;;Sí;;No;Talón;Izquierda;13/11/2024;90937888,71;460228609,81;100686128;AGUJA KM. 70,477-AGUJA KM. 71,185                                                                                               ;70,477;71,185
12108;Caspe - VIA;;;DS-7-71200 (LA PUEBLA DE HIJAR);2400;MIRAFLORES-REUS, U;412,94;412,96;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-I;;No;;No;Talón;Izquierda;18/02/2020;71507293,84;456690609,78;100669669;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;412,652;422,143
14120;Girona - VIA;;;DS-7-79206 (GIRONA-MERCADERIES);997282;VIA 4 ANCHO MIXTO DE GIRONA-MERCADERIES;202,033;202,333;270;2 ;CERBERE - BIF. ARAGO;;En Servicio/Mantenible;DRIIH-G-60-318-0,11-CC-D-TC;;No;;No;Punta;Derecha;28/10/2024;;;100674552;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,033;202,919
12106;Zaragoza - VIA;;;DS-8-70803 (C.I.M. DE ZARAGOZA);85192;VIA 6 DE CIM DE ZARAGOZA;335,45;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;En Servicio/Mantenible;;;No;;;Punta;Derecha;14/10/2008;;;100679531;CASETAS-C.I.M. DE ZARAGOZA                                                                                                      ;335,45;336,321
12108;Caspe - VIA;;;DS-8-71200 (LA PUEBLA DE HIJAR);85281;VIA 5 DE LA PUEBLA DE HIJAR;412,334;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;Fuera de Servicio/No Mantenible;;;No;;No;Punta;Izquierda;31/07/2015;;;100684927;LA ZAIDA-SASTAGO-LA PUEBLA DE HIJAR                                                                                             ;412,248;412,7
14111;L Hospitalet - VIA;;;DS-8-78805 (PLAÇA DE CATALUNYA);2805;BARCELONA SANTS-BIF. VILANOVA, I;100,967;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-250-0,11-CR-I;;No;;No;Talón;Izquierda;01/03/2021;;;100671501;BIF. VILANOVA - BARCELONA-SANTS                                                                                                 ;100,295;103,515
14120;Girona - VIA;;;DS-8-79206 (GIRONA-MERCADERIES);200071;BIF. AIGUES -PORT BOU-CERBERE,I;203,136;;270;2 ;CERBERE - BIF. ARAGO;;En Servicio/Mantenible;DRIIH-G-60-250-0,11-CC-D-TC;;Sí;;No;Talón;Izquierda;28/10/2024;98165228,01;466206002,04;100674553;GIRONA-MERCADERIES-GIRONA                                                                                                       ;202,613;205,572
12108;Caspe - VIA;;;DS-9-71200 (LA PUEBLA DE HIJAR);85275;VIA 12 DE LA PUEBLA DE HIJAR;413,035;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;Fuera de Servicio/No Mantenible;;;No;;No;Talón;Derecha;31/07/2015;;;100669670;LA ZAIDA-SASTAGO-LA PUEBLA DE HIJAR                                                                                             ;413,035;413,056
14120;Girona - VIA;;;DS-9-79206 (GIRONA-MERCADERIES);86315;VIA 4/6 DE GIRONA-MERCADERIES;202,133;;270;2 ;CERBERE - BIF. ARAGO;Desvío mixto 2 anchos con corazón de punta fija;En Servicio/Mantenible;DMIIH-G-60-250-0,11-CC-I-TC;;Sí;;No;Talón;Izquierda;28/10/2024;;;100674554;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,133;202,208
12106;Zaragoza - VIA;;;DS-A3-04040 (ZARAGOZA DELICIAS);200010;S. FERNANDO-MIRAFLORES, I (G1);339,935;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-V-60-1.500-0,042-CR-I-TC;;No;;No;Talón;Izquierda;24/03/2010;67464724,13;461405924,1;100682357;ZARAGOZA DELICIAS-MIRAFLORES                                                                                                    ;339,388;343,934
12106;Zaragoza - VIA;;;DS-A3-70806 (ZARAGOZA-PORTILLO);950311;VIA 3 DE ZARAGOZA-PORTILLO;341,003;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;En Servicio/Mantenible;;;No;;;Talón;Izquierda;06/06/2022;;;321298;ZARAGOZA DELICIAS-MIRAFLORES                                                                                                    ;340,64;341,013
12106;Zaragoza - VIA;;;DS-A4-70806 (ZARAGOZA-PORTILLO);950312;VIA 5 DE ZARAGOZA-PORTILLO;340,637;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-500-0,09-CC-D-TC;;No;;;Punta;Derecha;06/06/2022;;;321294;ZARAGOZA DELICIAS-MIRAFLORES                                                                                                    ;340,563;341,071
12106;Zaragoza - VIA;;;DS-A5-04040 (ZARAGOZA DELICIAS);200100;RICLA-ALMUNIA-ZARAGOZA DELICIAS, II;339,858;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-500-0,09-CC-D-TC;;No;;No;Talón;Derecha;24/03/2010;67451058,69;461407361,15;100682355;CIM-AG. KM.337,1-ZARAGOZA DELICIAS                                                                                              ;337,1;339,984
12106;Zaragoza - VIA;;;DS-A6-04040 (ZARAGOZA DELICIAS);200100;RICLA-ALMUNIA-ZARAGOZA DELICIAS, II;338,657;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-V-60-1.500-0,042-CR-I-TC;;No;;No;Punta;Izquierda;23/03/2010;67342808,14;461453415,09;100680637;CIM-AG. KM.337,1-ZARAGOZA DELICIAS                                                                                              ;337,1;339,984
12106;Zaragoza - VIA;;;DS-A7-04040 (ZARAGOZA DELICIAS);601505;VIA 8A-8 DE ZARAGOZA DELICIAS;339,797;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,11-CC-D-TC;;No;;No;Talón;Derecha;24/03/2010;;;100681671;CIM-AG. KM.337,1-ZARAGOZA DELICIAS                                                                                              ;338,657;339,858
12106;Zaragoza - VIA;;;DS-A8-04040 (ZARAGOZA DELICIAS);200010;S. FERNANDO-MIRAFLORES, I (G1);338,669;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;En Servicio/Mantenible;;;No;;No;Punta;Derecha;23/03/2010;67343782,87;461453131,67;100680638;CIM-AG. KM.337,1-ZARAGOZA DELICIAS                                                                                              ;337,1;339,388
12106;Zaragoza - VIA;;;DS-A9-04040 (ZARAGOZA DELICIAS);601505;VIA 8A-8 DE ZARAGOZA DELICIAS;339,352;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,11-CC-I-TC;;No;;No;Punta;Izquierda;24/03/2010;;;100682354;CIM-AG. KM.337,1-ZARAGOZA DELICIAS                                                                                              ;338,657;339,858
14113;Martorell - VIA;;;DS-AB-72209 (MARTORELL CENTRAL);3120;AG. P.KM. 70/400-AG. P.KM. 0/500;0,572;;244;2 ;AGUJA KM. 70.449-AGUJA KM. 0.500;;En Servicio/Mantenible;DMMIH-B1-60-190-0,11-CR-I-TC;;No;;No;Talón;Derecha;13/11/2024;90941353,;460278289,;100686131;AGUJA KM. 0,500-AGUJA KM. 70,477                                                                                                ;0,;0,572
12104;Calatayud - VIA;;;DS-1-70603 (PARACUELLOS-SABIÑAN);200010;S. FERNANDO-MIRAFLORES, I (G1);258,165;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;En Servicio/Mantenible;;Desvio nº 1 estacion de Paracuellos;No;;No;Talón;Derecha;13/09/2012;61974807,65;458790908,29;100681749;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
13113;Reus - VIA;;;DS-1-71307 (LES BORGES DEL CAMP);2400;MIRAFLORES-REUS, U;572,108;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-I;DS-1-LES BORGES DEL CAMP;No;;No;Talón;Izquierda;14/12/2015;83766551,17;456529352,05;100668771;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
14111;L Hospitalet - VIA;;;DS-1-71901 (BARCELONA-CAN TUNIS);3190;AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO);22,569;;238;2 ;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;;En Servicio/Mantenible;DRMI-B1-54-190-0,11-CR-D;;No;;No;;;15/05/2024;93066616,3;459061171,24;962066;BARCELONA-CAN TUNIS-BARCELONA-MORROT                                                                                            ;20,5;25,735
14113;Martorell - VIA;;;DS-1-72501 (RUBÍ CAN VALLHONRAT);3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);5,632;;246;2 ;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;;En Servicio/Mantenible;DMRIH-G-60-250-0,11-CR-I-TC;;Sí;;No;Punta;Izquierda;11/10/2024;91992948,39;460412423,56;100686095;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,293;13,475
14119;Granollers Centre- VIA;;;DS-1-72507 (BIF. NUDO DE MOLLET);3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);21,211;;246;2 ;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;;En Servicio/Mantenible;DMRIH-G-60-250-0,11-CR-I-TC;;Sí;;No;Punta;Izquierda;11/11/2024;93349998,94;461056904,5;959605;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,5
13116;Borges Blanques- VIA;;;DS-1-73003 (LES BORGES BLANQUES);200030;LERIDA-LA PLANA PICAMOIXONS, U;25,204;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-60-318-0,09-CR-D;Les Borges Blanques Desvio 1;No;;No;Talón;Derecha;17/04/2014;82422665,24;460378753,8;100669361;PUIGVERD DE LLEIDA-ARTESA-VINAIXA                                                                                               ;11,619;40,429
13122;Monzon - VIA;;;DS-1-78303 (TAMARITE-ALTORRICON);200020;S. JUAN DE MOZARRIFAR-LERIDA, U;149,566;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-60-318-0,09-CR-D;Tamarite Desvio 1;No;;No;Talón;Derecha;12/02/2025;78100330,48;463063872,8;100672380;BINEFAR-ALMACELLES                                                                                                              ;138,317;159,314
14112;Montcada Bifurcaçiò - VIA;;;DS-1-78800 (MONTCADA-BIFURCACIO);200450;BIF. AGUAS-MONCADA BIF., I;4,126;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-I;;No;;No;Talón;Izquierda;27/02/2014;93270731,;460416989,;100685429;BIF. AIGÜES - MONTCADA-BIFURCACIO                                                                                               ;0,;4,126
14119;Granollers Centre- VIA;;;DS-1-79203 (CALDES DE MALAVELLA);200071;BIF. AIGUES -PORT BOU-CERBERE,I;188,716;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P1-60-318-0,09-CR-D-TC;;Sí;;No;Punta;Derecha;28/10/2024;;;1587730;MAÇANET-MASSANES-FORNELLS DE LA SELVA                                                                                           ;176,462;200,4
12106;Zaragoza - VIA;;;DS-10-70803 (C.I.M. DE ZARAGOZA);85192;VIA 6 DE CIM DE ZARAGOZA;335,45;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-D;;No;;No;Talón;Derecha;21/02/2014;;;100674474;CASETAS-C.I.M. DE ZARAGOZA                                                                                                      ;335,45;336,321
12108;Caspe - VIA;;;DS-10-71200 (LA PUEBLA DE HIJAR);85282;VIA 7 DE LA PUEBLA DE HIJAR;412,37;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;Fuera de Servicio/No Mantenible;;;No;;No;Punta;Derecha;31/07/2015;;;100679458;LA ZAIDA-SASTAGO-LA PUEBLA DE HIJAR                                                                                             ;412,37;412,7
14120;Girona - VIA;;;DS-10-79206 (GIRONA-MERCADERIES);200131;BIF. AIGUES-POR BOU-CERBERE,II;203,073;;270;2 ;CERBERE - BIF. ARAGO;;En Servicio/Mantenible;DRIIH-G-60-250-0,11-CC-D-TC;;Sí;;No;Talón;Derecha;28/10/2024;;;1561325;GIRONA-MERCADERIES-GIRONA                                                                                                       ;202,613;205,572
14120;Girona - VIA;;;DS-11-79206 (GIRONA-MERCADERIES);86314;VIA 6 DE GIRONA-MERCADERIES;202,208;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-I;;Sí;;No;Punta;Izquierda;28/10/2024;;;100683021;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,151;202,99
12108;Caspe - VIA;;;DS-12-71200 (LA PUEBLA DE HIJAR);85283;VIA 9 DE LA PUEBLA DE HIJAR;412,403;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;Fuera de Servicio/No Mantenible;;;No;;No;Punta;Derecha;31/07/2015;;;100669654;LA ZAIDA-SASTAGO-LA PUEBLA DE HIJAR                                                                                             ;412,403;412,809
14120;Girona - VIA;;;DS-12-79206 (GIRONA-MERCADERIES);997287;VIA 4M2 CONVENCION DE GIRONA-MERCADERIES;203,071;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-D;;Sí;;No;Talón;Izquierda;28/10/2024;;;100674543;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,919;203,5
14120;Girona - VIA;;;DS-13-79206 (GIRONA-MERCADERIES);86314;VIA 6 DE GIRONA-MERCADERIES;202,208;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-I;;No;;No;Talón;Izquierda;28/10/2024;;;100674544;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,151;202,99
12106;Zaragoza - VIA;;;DS-14-70803 (C.I.M. DE ZARAGOZA);85192;VIA 6 DE CIM DE ZARAGOZA;335,45;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-D;;No;;No;Punta;Derecha;21/02/2014;;;100674477;CASETAS-C.I.M. DE ZARAGOZA                                                                                                      ;335,45;336,321
12108;Caspe - VIA;;;DS-14-71200 (LA PUEBLA DE HIJAR);85270;VIA 2 DE LA PUEBLA DE HIJAR;412,557;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-I;;No;;No;Talón;Izquierda;26/02/2015;;;100669656;LA ZAIDA-SASTAGO-LA PUEBLA DE HIJAR                                                                                             ;412,265;412,94
14120;Girona - VIA;;;DS-14-79206 (GIRONA-MERCADERIES);200131;BIF. AIGUES-POR BOU-CERBERE,II;202,999;;270;2 ;CERBERE - BIF. ARAGO;;En Servicio/Mantenible;DRIIH-G-60-250-0,11-CC-D-TC;;Sí;;No;Punta;Derecha;28/10/2024;98163090,73;466194767,83;100674746;GIRONA-MERCADERIES-GIRONA                                                                                                       ;202,613;205,572
