EQM1 Código;EQM1;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Descripción;Obras de paso;Lado;Estado Elemento Inventario;Altura máxima del talud (m);Elemento anterior de infraestructura;Longitud (m);Elemento posterior de infraestructura;Fecha de Modificación;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_253,328-253,363_I;2700;LERIDA-MANRESA, U;253,328;253,363;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;3,;(107207677)DES_L220_LERIDA-MANRESA, U_253,103-253,323_I;35;(107207678)DES_L220_LERIDA-MANRESA, U_253,383-253,59_I;12/04/2018;107261836;022200030;CERVERA-SANT GUIM DE FREIXENET                                                                                                  ;240,104;253,997
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_253,607-256,683_D;2700;LERIDA-MANRESA, U;253,607;256,683;220;LLEIDA-PIRINEUS - BIF. VILANOVA;1;Derecho;En Servicio/Mantenible;2,1;(107207822)DES_L220_LERIDA-MANRESA, U_253,363-253,601_D;3076;(107207826)DES_L220_LERIDA-MANRESA, U_256,704-257,194_D;;190002837;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_254,682-254,851_D;2700;LERIDA-MANRESA, U;254,682;254,851;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;4,6;(192002833)DES_L220_LERIDA-MANRESA, U_253,842-253,9_D;169;(107261956)TER_L220_LERIDA-MANRESA, U_254,994-255,353_D;;190002839;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_254,994-255,353_D;2700;LERIDA-MANRESA, U;254,994;255,353;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;3,9;(190002839)TER_L220_LERIDA-MANRESA, U_254,682-254,851_D;359;(107261957)TER_L220_LERIDA-MANRESA, U_255,649-255,803_D;12/04/2018;107261956;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_255,593-255,778_I;2700;LERIDA-MANRESA, U;255,593;255,778;220;LLEIDA-PIRINEUS - BIF. VILANOVA;1;Izquierdo;En Servicio/Mantenible;4,5;(107261837)TER_L220_LERIDA-MANRESA, U_255,008-255,3_I;185;(190002840)TER_L220_LERIDA-MANRESA, U_256,2-256,4_I;13/11/2015;107261838;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_255,649-255,803_D;2700;LERIDA-MANRESA, U;255,649;255,803;220;LLEIDA-PIRINEUS - BIF. VILANOVA;1;Derecho;En Servicio/Mantenible;6,;(107261956)TER_L220_LERIDA-MANRESA, U_254,994-255,353_D;154;(190002841)TER_L220_LERIDA-MANRESA, U_256,221-256,43_D;12/04/2018;107261957;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_258,077-258,179_I;2700;LERIDA-MANRESA, U;258,077;258,179;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;14,;(107207685)DES_L220_LERIDA-MANRESA, U_258,023-258,06_I;102;(107207686)DES_L220_LERIDA-MANRESA, U_258,204-258,407_I;16/11/2015;107261840;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_258,395-258,631_D;2700;LERIDA-MANRESA, U;258,395;258,631;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;20,6;(107261959)TER_L220_LERIDA-MANRESA, U_258,05-258,179_D;236;(107094541)TU  - 4 - LERIDA-MANRESA, U - 258,728 - 258,818;12/04/2018;107261960;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_258,463-258,633_I;2700;LERIDA-MANRESA, U;258,463;258,633;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;15,;(107207686)DES_L220_LERIDA-MANRESA, U_258,204-258,407_I;170;(107207687)DES_L220_LERIDA-MANRESA, U_258,654-258,815_I;12/04/2018;107261841;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_258,866-258,993_D;2700;LERIDA-MANRESA, U;258,866;258,993;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;15,1;(107094541)TU  - 4 - LERIDA-MANRESA, U - 258,728 - 258,818;127;(107261962)TER_L220_LERIDA-MANRESA, U_259,117-259,296_D;12/04/2018;107261961;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_259,117-259,296_D;2700;LERIDA-MANRESA, U;259,117;259,296;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;14,7;(107261961)TER_L220_LERIDA-MANRESA, U_258,866-258,993_D;179;(107207834)DES_L220_LERIDA-MANRESA, U_259,316-259,484_D;13/04/2018;107261962;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_259,136-259,344_I;2700;LERIDA-MANRESA, U;259,136;259,344;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;9,;(107207689)DES_L220_LERIDA-MANRESA, U_258,975-259,124_I;208;(107207690)DES_L220_LERIDA-MANRESA, U_259,38-259,474_I;12/04/2018;107261843;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_259,823-259,957_D;2700;LERIDA-MANRESA, U;259,823;259,957;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;11,1;(107207835)DES_L220_LERIDA-MANRESA, U_259,642-259,79_D;134;(107261964)TER_L220_LERIDA-MANRESA, U_260,111-260,542_D;13/04/2018;107261963;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_260,111-260,542_D;2700;LERIDA-MANRESA, U;260,111;260,542;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;9,1;(107261963)TER_L220_LERIDA-MANRESA, U_259,823-259,957_D;431;(107261965)TER_L220_LERIDA-MANRESA, U_260,933-261,187_D;13/04/2018;107261964;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_260,193-260,523_I;2700;LERIDA-MANRESA, U;260,193;260,523;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;6,7;(107207692)DES_L220_LERIDA-MANRESA, U_259,934-260,116_I;330;(107207693)DES_L220_LERIDA-MANRESA, U_260,548-260,873_I;12/04/2018;107261845;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_260,933-261,187_D;2700;LERIDA-MANRESA, U;260,933;261,187;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;6,3;(107207837)DES_L220_LERIDA-MANRESA, U_260,542-260,873_D;254;(107261966)TER_L220_LERIDA-MANRESA, U_261,192-261,366_D;13/04/2018;107261965;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_261,192-261,366_D;2700;LERIDA-MANRESA, U;261,192;261,366;220;LLEIDA-PIRINEUS - BIF. VILANOVA;1;Derecho;En Servicio/Mantenible;24,2;(107261965)TER_L220_LERIDA-MANRESA, U_260,933-261,187_D;174;(107207838)DES_L220_LERIDA-MANRESA, U_261,386-261,547_D;13/04/2018;107261966;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_261,698-262,023_D;2700;LERIDA-MANRESA, U;261,698;262,023;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;3,3;(107207838)DES_L220_LERIDA-MANRESA, U_261,386-261,547_D;325;(107207839)DES_L220_LERIDA-MANRESA, U_262,172-262,338_D;13/04/2018;107261967;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_262,505-262,562_I;2700;LERIDA-MANRESA, U;262,505;262,562;220;LLEIDA-PIRINEUS - BIF. VILANOVA;1;Izquierdo;En Servicio/Mantenible;8,;(107207695)DES_L220_LERIDA-MANRESA, U_262,113-262,338_I;57;(107207696)DES_L220_LERIDA-MANRESA, U_262,64-262,828_I;;190002844;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_263,203-263,362_D;2700;LERIDA-MANRESA, U;263,203;263,362;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;9,7;(107207840)DES_L220_LERIDA-MANRESA, U_262,599-262,828_D;159;(107261970)TER_L220_LERIDA-MANRESA, U_263,649-263,997_D;13/04/2018;107261969;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_263,649-263,997_D;2700;LERIDA-MANRESA, U;263,649;263,997;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;4,8;(107261969)TER_L220_LERIDA-MANRESA, U_263,203-263,362_D;348;(107207842)DES_L220_LERIDA-MANRESA, U_264,106-264,187_D;13/04/2018;107261970;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_264,187-264,423_D;2700;LERIDA-MANRESA, U;264,187;264,423;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;6,9;(107261970)TER_L220_LERIDA-MANRESA, U_263,649-263,997_D;236;(107207843)DES_L220_LERIDA-MANRESA, U_264,496-264,804_D;13/04/2018;107261971;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_264,804-265,051_D;2700;LERIDA-MANRESA, U;264,804;265,051;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;2,1;(107261971)TER_L220_LERIDA-MANRESA, U_264,187-264,423_D;247;(192002840)DES_L220_LERIDA-MANRESA, U_265,104-265,261_D;13/04/2018;107261972;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_265,305-265,378_D;2700;LERIDA-MANRESA, U;265,305;265,378;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;1,6;(192002840)DES_L220_LERIDA-MANRESA, U_265,104-265,261_D;73;(107261973)TER_L220_LERIDA-MANRESA, U_265,554-265,778_D;;190002845;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_265,554-265,778_D;2700;LERIDA-MANRESA, U;265,554;265,778;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;2,9;(192002842)DES_L220_LERIDA-MANRESA, U_265,378-265,507_D;224;(190002846)TER_L220_LERIDA-MANRESA, U_265,91-266,138_D;13/04/2018;107261973;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_265,625-265,784_I;2700;LERIDA-MANRESA, U;265,625;265,784;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;2,;(192002841)DES_L220_LERIDA-MANRESA, U_265,37-265,51_I;159;(107207700)DES_L220_LERIDA-MANRESA, U_266,282-266,643_I;12/04/2018;107261854;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_268,421-268,687_I;2700;LERIDA-MANRESA, U;268,421;268,687;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;4,5;(107207702)DES_L220_LERIDA-MANRESA, U_268,192-268,4_I;266;(107261857)TER_L220_LERIDA-MANRESA, U_269,45-269,738_I;12/04/2018;107261856;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_268,475-268,699_D;2700;LERIDA-MANRESA, U;268,475;268,699;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;10,4;(107207846)DES_L220_LERIDA-MANRESA, U_268,192-268,412_D;224;(107261976)TER_L220_LERIDA-MANRESA, U_269,583-269,87_D;13/04/2018;107261975;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_269,983-270,746_D;2700;LERIDA-MANRESA, U;269,983;270,746;220;LLEIDA-PIRINEUS - BIF. VILANOVA;1;Derecho;En Servicio/Mantenible;11,;(107261976)TER_L220_LERIDA-MANRESA, U_269,583-269,87_D;763;(107261978)TER_L220_LERIDA-MANRESA, U_271,079-271,605_D;13/04/2018;107261977;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_271,079-271,605_D;2700;LERIDA-MANRESA, U;271,079;271,605;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;9,2;(107261977)TER_L220_LERIDA-MANRESA, U_269,983-270,746_D;526;(107207850)DES_L220_LERIDA-MANRESA, U_271,752-272,15_D;13/04/2018;107261978;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_272,668-273,003_D;2700;LERIDA-MANRESA, U;272,668;273,003;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;3,7;(107207851)DES_L220_LERIDA-MANRESA, U_272,15-272,47_D;335;(107207852)DES_L220_LERIDA-MANRESA, U_273,019-273,29_D;;190002848;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_274,346-274,386_I;2700;LERIDA-MANRESA, U;274,346;274,386;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;1,8;(107261861)TER_L220_LERIDA-MANRESA, U_274,05-274,23_I;40;(107207711)DES_L220_LERIDA-MANRESA, U_274,451-274,77_I;12/04/2018;107261862;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_275,989-276,157_D;2700;LERIDA-MANRESA, U;275,989;276,157;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Derecho;En Servicio/Mantenible;2,5;(107207858)DES_L220_LERIDA-MANRESA, U_275,81-275,945_D;168;(107207860)DES_L220_LERIDA-MANRESA, U_276,37-276,455_D;13/04/2018;107261982;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_277,905-277,994_I;2700;LERIDA-MANRESA, U;277,905;277,994;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;3,4;(107207720)DES_L220_LERIDA-MANRESA, U_277,637-277,891_I;89;(107261866)TER_L220_LERIDA-MANRESA, U_278,08-278,125_I;12/04/2018;107261865;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_279,756-279,937_I;2700;LERIDA-MANRESA, U;279,756;279,937;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;2,3;(107207725)DES_L220_LERIDA-MANRESA, U_279,449-279,709_I;181;(107261870)TER_L220_LERIDA-MANRESA, U_279,96-280,494_I;12/04/2018;107261869;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_280,807-281,103_I;2700;LERIDA-MANRESA, U;280,807;281,103;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;12,5;(107207728)DES_L220_LERIDA-MANRESA, U_280,58-280,77_I;296;(107261872)TER_L220_LERIDA-MANRESA, U_281,165-281,201_I;18/11/2015;107261871;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_281,165-281,201_I;2700;LERIDA-MANRESA, U;281,165;281,201;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;5,;(107261871)TER_L220_LERIDA-MANRESA, U_280,807-281,103_I;36;(107207729)DES_L220_LERIDA-MANRESA, U_281,24-281,37_I;28/06/2023;107261872;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_281,432-281,514_I;2700;LERIDA-MANRESA, U;281,432;281,514;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;6,2;(107207729)DES_L220_LERIDA-MANRESA, U_281,24-281,37_I;82;(107207730)DES_L220_LERIDA-MANRESA, U_281,526-281,58_I;18/11/2015;107261873;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_282,753-282,808_I;2700;LERIDA-MANRESA, U;282,753;282,808;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;1,5;(107261875)TER_L220_LERIDA-MANRESA, U_281,81-281,92_I;55;(192002848)DES_L220_LERIDA-MANRESA, U_282,824-282,825_I;12/04/2018;107261876;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
13121;Lleida - VIA;TER_L220_LERIDA-MANRESA, U_283,336-283,525_I;2700;LERIDA-MANRESA, U;283,336;283,525;220;LLEIDA-PIRINEUS - BIF. VILANOVA;0;Izquierdo;En Servicio/Mantenible;10,8;(107207733)DES_L220_LERIDA-MANRESA, U_283,006-283,302_I;189;(192002849)DES_L220_LERIDA-MANRESA, U_283,529-283,53_I;18/11/2015;107261878;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
