EQM1 Código;EQM1;EQM3;Identificador Elemento Inventario;Vía;PK Inicial;PK Final;Línea Código;Línea Descripción;Longitud total OP (m);Nº vanos/conductos total OP (ud);Denominación;Luz máxima de vano/conducto (m) ;PK Histórico (Km);Velocidad Máxima ferroviaria (Km/h);Observaciones;Código Ingrid;Fecha de Modificación;Usuario de Modificación;Canto Máximo Tablero (m.);Nº Vías;Esviaje;Gálibo Izquierdo (m.);Gálibo Derecho (m.);Ripabilidad Vertical;Entre Ejes Vía (m.);Temperatura Media (ºC);Precipitacion Media Anual (mm.);Muro Guardabalasto;Juntas;Polivalente;Balasto;Vía Electrificada;Drenaje;Acero Corten;Suma de luces de vanos;Material puente;Tipo Tramo Puente;Ubicación Paseos Servicio;Pretiles o Barandillas;Tipo Acceso;Tipo Entorno;Tipo Tramo Base;Sujeción Traviesa Puente;Tipo Sujeción Carril Puente;Tipo Traviesa Puente;Tipo Carril Puente;Tipo Encarriladora;Tipo Posicion Tablero;Capacidad portante;Validado;Gálibo - Ancho estándar (1435);Gálibo - Ancho ibérico (1668);Gálibo - Ancho métrico (1000);Apoyo;Barandilla;Junta de dilatación;Número de estribos;Número de pilas;Coordenada X ED50-HUSO 30 EXTENDIDO;Coordenada Y ED50-HUSO 30 EXTENDIDO;Coordenada X_F ED50-HUSO 30 EXTENDIDO;Coordenada Y_F ED50-HUSO 30 EXTENDIDO;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
12106;Zaragoza - VIA;;OPF - 610 - 2300 - P.I. CARRETERA DE CONEXION POLIGONO CON A-23 - 110,52;CAMINREAL-BIF. TERUEL, U;110,52;;610;BIF. TERUEL - SAGUNT;18,9;2;P.I. CARRETERA DE CONEXION POLIGONO CON A-23;9,45;110,52;Sin definir;;CM/ZA-110520;14/01/2025;E414222;0,7;2;No;;;No;1,8;14,;400,;Sí;No;No;Sí;No;No;No;9,95;HA;Hormigón. Tableros de vigas;Derecho;Ambos lados;Vehículo Automóvil;Industrial;Hormigón. Pretensado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;1;67144032,;460703760,;67144032,;460703760,;1016898;026100010;BIF. TERUEL-CUARTE DE HUERVA                                                                                                    ;110,1;113,633
12104;Calatayud - VIA;;OPF - 200 - 200010 - PASO INFERIOR SOBRE CAMINO RURAL Y ACEQUIA - 248,947;S. FERNANDO-MIRAFLORES, I (G1);248,947;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;16,;1;PASO INFERIOR SOBRE CAMINO RURAL Y ACEQUIA;4,0999999;248,947;140;;MA/BA-248947;27/06/2018;INGRID;;1;No;2,2;2,0999999;No;;9,;600,;No;No;No;No;Sí;No;No;4,09;HA;Hormigón. Losa Fábrica;Derecho;Ambos lados;Sin definir;Rural;Hormigón. Pretensado;Balasto;KD-54;Hormigón Monobloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;61591119,;458255838,;61590394,;458257702,;100016780;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
13111;Tarragona - VIA;;OPF - 210 - 300050 - P.I. CAMÍ PLATJA LLARGA (P.K. NUEVO 005/430) - 5,425;TARRAGONA-S. VICENT DE C., I;5,425;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;8,;1;P.I. CAMÍ PLATJA LLARGA (P.K. NUEVO 005/430);5,45;5,425;Sin definir;;TA/FR-005425;27/06/2018;INGRID;0,5;2;No;;;No;1,8;16,;640,;Sí;No;No;Sí;Sí;No;No;6,54;HA;Hormigón. Marcos o Pórticos;No hay;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;60;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;86138035,;456233768,;86138035,;456233768,;106351708;022100150;TARRAGONA - SANT VICENÇ DE CALDERS                                                                                              ;0,597;25,355
14113;Martorell - VIA;;OPF - 238 - 3190 - SALTO DE CARNERO SOBRE LA LÍNEA TA/BA/FR-VÍA I - 1,854;AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO);1,854;;238;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;62,;2;SALTO DE CARNERO SOBRE LA LÍNEA TA/BA/FR-VÍA I;47,;1,854;Sin definir;;CA/MR-001854-I;29/07/2024;E314917;1,;1;Sí;;;No;1,8;17,;700,;Sí;No;No;Sí;Sí;No;No;47,;HA;Hormigón. Pérgola;Ambos lados;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Pretensado;;HM;Hormigón Monobloque;60;No hay;Superior;Sin definir;Sí;Desconocido;Desconocido;No aplica;No;Sí;No;2;24;91780411,;459980861,;91780411,;459980861,;1016335;022380015;CASTELLBISBAL-AGUJAS MOLINS-RIU LLOBREGAT                                                                                       ;0,86;6,18
14113;Martorell - VIA;;OPF - 240 - 3100 - TORRENTE DE LA PALLISSETA (P.K. NUEVO 030/050) - 30,04;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;30,04;;240;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;7,;1;TORRENTE DE LA PALLISSETA (P.K. NUEVO 030/050);5,;30,04;Sin definir;;TA/FR-030040;27/06/2018;INGRID;0,6;2;No;;;No;1,8;16,;640,;Sí;No;No;Sí;Sí;No;No;5,6;Fábrica;Fábrica. Bóveda Rebajada Tímpanos continuos;No hay;No hay;Vehículo Automóvil;Rural;Fábrica. Ladrillo;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;Desconocido;Desconocido;No aplica;No;No;No;2;0;88117507,;457426517,;88117507,;457426517,;106351759;022400010;SANT VICENÇ DE CALDERS-L ARBOÇ                                                                                                  ;24,563;36,516
13122;Monzon - VIA;;OPF - 200 - 200020 - P.I. CALLE DE ZARAGOZA (P.K. NUEVO 137.817) - 137,815;S. JUAN DE MOZARRIFAR-LERIDA, U;137,815;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;19,;1;P.I. CALLE DE ZARAGOZA (P.K. NUEVO 137.817);17,9;137,815;Sin definir;;ZA/BA-137815;27/06/2018;INGRID;1,2;1;Sí;6,3;2,2;No;1,8;15,;750,;Sí;No;No;Sí;Sí;No;No;18,4;HA;Hormigón. Tableros de vigas;Izquierdo;Ambos lados;Vehículo Automóvil;Urbano;Hormigón. Pretensado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;77304797,;463894206,;77304797,;463894206,;106352502;022000380;MONZON-RIO CINCA-BINEFAR                                                                                                        ;127,467;138,317
13122;Monzon - VIA;;OPF - 200 - 200020 - P.I. CALLE DEL CALVARIO (P.K. NUEVO 127.093) - 127,09;S. JUAN DE MOZARRIFAR-LERIDA, U;127,09;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;18,;1;P.I. CALLE DEL CALVARIO (P.K. NUEVO 127.093);15,02;127,09;Sin definir;;ZA/BA-127090;25/10/2024;ACT_LUZ_VANOS_PUENTES;0,6;3;Sí;3,5;3,5;No;1,8;15,;750,;Sí;Sí;No;Sí;Sí;No;No;15,02;HA;Hormigón. Tableros de vigas;Ambos lados;Ambos lados;Vehículo Automóvil;Urbano;Hormigón. Pretensado;;P-2;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;76483039,;464550145,;76483039,;464550145,;106352495;022000370;SELGUA-MONZON-RIO CINCA                                                                                                         ;122,76;127,467
13122;Monzon - VIA;;OPF - 200 - 200020 - P.I. SOBRE CAMINO RURAL (P.K. NUEVO 173.880) - 173,91;S. JUAN DE MOZARRIFAR-LERIDA, U;173,91;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;8,;1;P.I. SOBRE CAMINO RURAL (P.K. NUEVO 173.880);7,;173,91;Sin definir;;ZA/BA-173910;28/10/2024;ACT_LUZ_VANOS_PUENTES;0,5;3;No;3,5;3,5;No;1,8;15,;750,;Sí;No;No;Sí;Sí;No;No;7,5;HA;Hormigón. Marcos o Pórticos;Ambos lados;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;79347125,;461469728,;79347125,;461469728,;106352528;022000400;ALMACELLES-LLEIDA-PIRINEUS                                                                                                      ;159,314;183,825
13112;S. Vicenç de Calders - VIA;;OPF - 200 - 200040 - PASO INFERIOR SOBRE EL BARRANCO DE LAS VUELTAS - 8,42;LA PLANA PICAMOIXONS-RODA DE BARA, U;8,42;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;9,;1;PASO INFERIOR SOBRE EL BARRANCO DE LAS VUELTAS;5,;8,42;Sin definir;;PP/RD-008420;19/04/2022;1343078;;1;No;;;No;1,8;15,;350,;No;No;No;Sí;Sí;No;No;;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;No hay;Vehículo Automóvil;Rural;Fábrica. Ladrillo;;Sin definir;Sin definir;Sin definir;Sin definir;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;85870317,;457865985,;85870317,;457865985,;1016845;022000460;VALLS-RODA DE BARA                                                                                                              ;6,716;29,05
13113;Reus - VIA;;OPF - 230 - 2900 - PASO INFERIOR SOBRE LA CARRETERA COMARCAL C-14 - 78,385;PLANA DE PICAMOIXONS-KM 84.896, U;78,385;;230;PLANA-PICAMOIXON - REUS;21,95;1;PASO INFERIOR SOBRE LA CARRETERA COMARCAL C-14;21,47;78,385;120;Puente esviado.;LR/TA-078385;19/11/2024;E951963;1,2;1;Sí;2,2;2,3;No;1,8;15,;500,;Sí;No;No;Sí;Sí;No;No;21,47;HA;Hormigón. Tableros de vigas;Ambos lados;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Pretensado;Balasto;RN;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;84861219,;457227922,;84861219,;457227922,;100017201;022300010;LA PLANA-PICAMOIXONS-REUS                                                                                                       ;68,128;84,896
13112;S. Vicenç de Calders - VIA;;OPF - 200 - 200050 - P.I. SOBRE CAMINO RURAL (P.K. NUEVO 614/663) - 614,465;RODA DE BARA-BARCELONA SANTS, I;614,465;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;10,;1;P.I. SOBRE CAMINO RURAL (P.K. NUEVO 614/663);4,;614,465;130;;MA/BA-614465;20/04/2022;9728445;;1;No;2,2;1,5;No;;17,;700,;No;No;No;No;Sí;No;No;0,;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;No hay;Sin definir;Rural;Fábrica. Ladrillo;Balasto;KD-54;Hormigón Bibloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;87631764,;456891310,;87631764,;456891310,;100016274;022000470;RODA DE BARA-SANT VICENÇ DE CALDERS                                                                                             ;611,035;618,027
13114;Mora La Nova- VIA;;OPF - 210 - 2400 - VIADUCTO BARRANCO PRADELL (P.K. NUEVO 543/596) - 543,515;MIRAFLORES-REUS, U;543,515;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;199,1;8;VIADUCTO BARRANCO PRADELL (P.K. NUEVO 543/596);12,;543,515;Sin definir;;MA/BA-543515;24/10/2024;ACT_LUZ_VANOS_PUENTES;0,9;1;No;1,4;1,6;No;1,8;17,;600,;Sí;No;No;Sí;Sí;No;No;12,9;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;Ambos lados;Vehículo Automóvil;Rural;Fábrica. Ladrillo;Balasto;P-2;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;7;81718103,09;455689774,72;81731306,78;455704725,35;100015307;022100120;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
14113;Martorell - VIA;;OPF - 240 - 3100 - P.I. SOBRE CARRETERA LOCAL (P.K. NUEVO 038/176) - 38,185;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;38,185;;240;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;24,7;1;P.I. SOBRE CARRETERA LOCAL (P.K. NUEVO 038/176);19,75;38,185;Sin definir;;TA/FR-038185;06/08/2024;ACT_LUZ_VANOS_PUENTES;1,2;2;Sí;;;No;1,8;16,;640,;Sí;No;No;Sí;Sí;No;No;19,75;HA;Hormigón. Bóveda medio punto tímpanos continuos;Ambos lados;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón en masa;;HM;Hormigón Monobloque;60;No hay;Superior;Sin definir;Sí;Desconocido;Desconocido;No aplica;No;Sí;No;2;0;88645862,;458079654,;88645862,;458079654,;106351761;022400020;L ARBOÇ-VILAFRANCA DEL PENEDES                                                                                                  ;36,516;48,278
14113;Martorell - VIA;;OPF - 246 - 3155 - SALTO DE CARNERO I SOBRE LA LÍNEA TA/BA/FR-VÍA II - ,414;AG. 9 CASTELLBISBALL  AG. RUBÍ  -  AG. 11 CASTELLBISBAL AG. LLOBREGAT, U;0,414;;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;8,;1;SALTO DE CARNERO I SOBRE LA LÍNEA TA/BA/FR-VÍA II;6,5;0,414;Sin definir;;CA/MO-000414;27/06/2018;INGRID;0,8;1;No;;;No;1,8;17,;700,;Sí;No;No;Sí;Sí;No;No;7,25;HA;Hormigón. Marcos o Pórticos;No hay;No hay;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;91565553,;460270266,;91565553,;460270266,;1016637;022460005;CASTELLBISBAL-AGUJAS RUBI-CASTELLBISBAL-AGUJAS LLOBREGAT                                                                        ;0,;1,129
14111;L Hospitalet - VIA;;OPF - 254 - 3200 - PÉRGOLA SOBRE LA LÍNEA DE MADRID-BARCELONA - VÍA I - 3,7;AEROPUERTO DEL PRAT-EL PRAT DE LLOBREGAT, U;3,7;;254;EL PRAT DE LLOBREGAT-AEROPORT;250,;10;PÉRGOLA SOBRE LA LÍNEA DE MADRID-BARCELONA - VÍA I;24,;3,7;Sin definir;;AP/RT-003700-I;27/08/2024;ACT_LUZ_VANOS_PUENTES;1,;1;No;;;No;1,8;;;Sí;No;No;Sí;Sí;No;No;14,05;HA;Hormigón. Pérgola;No hay;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Pretensado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;9;92341297,;458678820,;92341297,;458678820,;1016317;022540010;AEROPORT-EL PRAT DE LLOBREGAT                                                                                                   ;0,;6,984
13112;S. Vicenç de Calders - VIA;;OPF - 200 - 200050 - P.I. ESTACIÓN DE CALAFELL (P.K. NUEVO 622/212) - 622,25;RODA DE BARA-BARCELONA SANTS, I;622,25;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;12,;1;P.I. ESTACIÓN DE CALAFELL (P.K. NUEVO 622/212);5,;622,25;Sin definir;;MA/BA-622250;20/04/2022;9728445;0,4;2;No;0,8;0,8;No;1,8;17,;700,;No;No;Sí;Sí;Sí;No;No;5,4;HA;Hormigón. Marcos o Pórticos;No hay;No hay;Vehículo Automóvil;Urbano;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;88398726,;457012610,;88398726,;457012610,;106350736;022000480;SANT VICENÇ DE CALDERS-CUNIT                                                                                                    ;618,027;627,081
13112;S. Vicenç de Calders - VIA;;OPF - 200 - 200050 - PASO INFERIOR DE LA CARRETERA C-244 EN SITGES - 643,015;RODA DE BARA-BARCELONA SANTS, I;643,015;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;39,;4;PASO INFERIOR DE LA CARRETERA C-244 EN SITGES;7,35;643,015;100;;MA/BA-643015;27/06/2018;INGRID;0,6;4;No;4,5;4,5;No;1,8;17,;700,;Sí;No;No;Sí;Sí;No;No;7,95;Fábrica;Fábrica. Bóveda Rebajada Tímpanos continuos;Ambos lados;Ambos lados;Vehículo Automóvil;Urbano;Fábrica. Ladrillo;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;3;90288943,;457669757,;90288943,;457669757,;1015899;022000500;VILANOVA I LA GELTRU-SITGES                                                                                                     ;636,;643,3
14111;L Hospitalet - VIA;;OPF - 200 - 200110 - PÉRGOLA SOBRE RAMAL AEROPUERTO PRAT LLOBREGAT - 667,698;SAN VICENTE DE CALDERS-BARCELONA SANTS, II;667,698;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;243,7;7;PÉRGOLA SOBRE RAMAL AEROPUERTO PRAT LLOBREGAT;74,87;;140;;;19/07/2024;ACT_LUZ_VANOS_PUENTES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No aplica;No aplica;No aplica;No;No;No;2;28;;;;;1578892;022000520;CASTELLDEFELS-EL PRAT DE LLOBREGAT                                                                                              ;658,947;670,127
13113;Reus - VIA;;OPF - 210 - 2400 - PUENTE RIERA DE LAS VOLTAS (P.K. NUEVO 570/073) - 570,069;MIRAFLORES-REUS, U;570,069;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;32,;4;PUENTE RIERA DE LAS VOLTAS (P.K. NUEVO 570/073);4,3;570,069;Sin definir;;MA/BA-570069;20/04/2022;9728445;1,7;1;Sí;1,9;5,8;No;;;;No;No;No;Sí;No;No;No;4,3;HA;Hormigón. Losa Fábrica;No hay;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;Balasto;RN;Hormigón Bibloque;60;Sin definir;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;3;83612839,68;456411895,06;83615648,07;456413451,6;100016705;022100120;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
13111;Tarragona - VIA;;OPF - 210 - 2410 - PASO INFERIOR SOBRE DESAGUE (P.K. NUEVO 096/608) - 97,068;REUS-TARRAGONA, I;97,068;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;9,;1;PASO INFERIOR SOBRE DESAGUE (P.K. NUEVO 096/608);8,;97,068;120;;LR/TA-097068;27/06/2018;INGRID;0,4;2;No;5,;5,;No;1,8;15,;600,;Sí;No;No;Sí;Sí;No;No;8,4;HA;Hormigón. Marcos o Pórticos;Ambos lados;Ambos lados;Vehículo Automóvil;Industrial;Hormigón. Hormigón armado;Balasto;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;85125335,;455975948,;85125335,;455975948,;100017208;022100135;BIF. VILA-SECA-AGUJA CLASIF. KM. 100,4.                                                                                         ;93,346;100,4
14114;Manresa - VIA;;OPF - 220 - 2800 - Paso Inferior Estación Sant Vicent de Castellet - 310,031;MANRESA-MONTCADA BIF.- BIF.VILANOVA, I;310,031;;220;LLEIDA-PIRINEUS - BIF. VILANOVA;2,8;1;Paso Inferior Estación Sant Vicent de Castellet;2,8;;Sin definir;;;20/04/2022;9728445;;2;;;;;;;;;;;;;;;;HA;;;;A Pie;Urbano;;;;;;;;Sin definir;;No aplica;Desconocido;No aplica;No;No;No;2;0;91489663,;461409339,;91489663,;461409339,;1178971;022200060;SANT VICENÇ DE CASTELLET-TERRASSA ESTACIÓ DEL NORD                                                                              ;309,628;333,74
14116;Vic - VIA;;OPF - 222 - 3500 - PASO SOBRE CONEXIÓN C17-A17 (P.K. NUEVO 021/431) - 21,404;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;21,404;;222;LA TOUR DE CAROL - BIF. AIGÜES;28,;2;PASO SOBRE CONEXIÓN C17-A17 (P.K. NUEVO 021/431);13,38;21,404;100;;BA/SJ-021404;27/06/2018;INGRID;0,5;1;No;1,9;1,7;No;1,8;12,;680,;No;No;No;Sí;Sí;No;No;13,7;HA;Hormigón. Losa nervada;No hay;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;Tornillos;P-2;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;1;93711994,;461426877,;93711994,;461426877,;100016058;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14113;Martorell - VIA;;OPF - 246 - 3155 - SALTO DE CARNERO II SOBRE LA LÍNEA TA/BA/FR-VÍA II - ,583;AG. 9 CASTELLBISBALL  AG. RUBÍ  -  AG. 11 CASTELLBISBAL AG. LLOBREGAT, U;0,583;;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;12,;1;SALTO DE CARNERO II SOBRE LA LÍNEA TA/BA/FR-VÍA II;10,75;0,583;Sin definir;;CA/MO-000583;27/06/2018;INGRID;0,8;1;No;;;No;1,8;17,;700,;Sí;No;No;Sí;Sí;No;No;11,55;HA;Hormigón. Marcos o Pórticos;No hay;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;91574860,;460260405,;91574860,;460260405,;1016656;022460005;CASTELLBISBAL-AGUJAS RUBI-CASTELLBISBAL-AGUJAS LLOBREGAT                                                                        ;0,;1,129
14121;Port Bou;;OPF - 260 - 200073 - P.I. Carretera a Sta. Llogaia d'Alguema, oblicuo - 4,54;VILAMALLA - FIGUERES VILAFANT, U (ANCHO MIXTO);4,54;;260;VILAMALLA - FIGUERES VILAFANT;62,6;1;P.I. Carretera a Sta. Llogaia d'Alguema, oblicuo;18,;;Sin definir;PASO INFERIOR P.K. 12+400 VAR. FIGUERAS LÍNEA BARDELONA - PORTBOU;;26/08/2019;E188295;;;;;;;;;;;;;;;;;;HA;;;;;;;;;;;;;Sin definir;;Desconocido;Desconocido;No aplica;No;No;No;2;0;99129697,;469403842,;99129697,;469403842,;1167122;022600005;VILAMALLA-FIGUERES-VILAFANT                                                                                                     ;1,134;6,4
14118;Mataro - VIA;;OPF - 276 - 3400 - PASO INFERIOR DE ACCESO A LA URBANIZACIÓN BLAUMAR - 33,03;MATARO-MATARO-MASSANET, I;33,03;;276;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;7,;1;PASO INFERIOR DE ACCESO A LA URBANIZACIÓN BLAUMAR;5,05;33,03;Sin definir;;BA/MM-033030;20/04/2022;9728445;0,4;2;No;1,8;2,2;No;1,8;16,;600,;Sí;No;No;Sí;Sí;No;No;5,45;HA;Hormigón. Losa Fábrica;Ambos lados;No hay;Vehículo Automóvil;Urbano;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;95855692,;461513124,;95855692,;461513124,;106349487;022760130;ARENYS DE MAR - MATARO                                                                                                          ;30,555;38,131
13122;Monzon - VIA;;OPF - 200 - 200020 - P.I. SOBRE CARRETERA RURAL (P.K. NUEVO 176.225) - 176,23;S. JUAN DE MOZARRIFAR-LERIDA, U;176,23;;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;7,;1;P.I. SOBRE CARRETERA RURAL (P.K. NUEVO 176.225);6,5;176,23;Sin definir;;ZA/BA-176230;28/10/2024;ACT_LUZ_VANOS_PUENTES;0,7;4;Sí;2,;2,;No;1,8;15,;750,;Sí;No;No;Sí;Sí;No;No;6,5;HA;Hormigón. Losa Fábrica;No hay;Izquierdo;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;79596818,;461446178,;79596818,;461446178,;106352532;022000400;ALMACELLES-LLEIDA-PIRINEUS                                                                                                      ;159,314;183,825
13114;Mora La Nova- VIA;;OPF - 210 - 2400 - ALCANTARILLA SOBRE EL BARRANCO DEL MAS DE CRUSAT - 552,377;MIRAFLORES-REUS, U;552,377;;210;MIRAFLORES - SANT VICENÇ DE CALDERS;7,;1;ALCANTARILLA SOBRE EL BARRANCO DEL MAS DE CRUSAT;2,;552,377;200;;MA/BA-552377;20/04/2022;9728445;0,4;1;No;5,5999999;3,0999999;No;1,8;17,;700,;No;No;No;Sí;Sí;No;No;2,75;HA;Hormigón. Losa Fábrica;No hay;No hay;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;RN;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;82095604,;456013485,;82095604,;456013485,;1015894;022100120;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
14117;Ripoll - VIA;;OPF - 222 - 3610 - PUENTE SOBRE LA CARRETERA DE MARSELLA A LA MOLINA - 34,885;RIPOLL-LA TOUR DE CAROL, U;34,885;;222;LA TOUR DE CAROL - BIF. AIGÜES;39,;3;PUENTE SOBRE LA CARRETERA DE MARSELLA A LA MOLINA;17,25;34,885;100;;RI/TC-034885;27/06/2018;INGRID;1,;1;No;3,8;3,8;No;1,8;13,;700,;Sí;No;No;Sí;Sí;No;No;17,75;HA;Hormigón. Tablero de vigas cajón;Ambos lados;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Pretensado;;RN;Madera;54;Larga 18m;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;2;90825040,;470026050,;90825040,;470026050,;1016752;022220090;PLANOLES-PUIGCERDA                                                                                                              ;20,21;48,6
14113;Martorell - VIA;;OPF - 240 - 3100 - P.I. CARRER D´APEL LES FENOSA (P.K. NUEVO 028/539) - 28,55;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;28,55;;240;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;9,4;1;P.I. CARRER D´APEL LES FENOSA (P.K. NUEVO 028/539);8,9;28,55;Sin definir;;TA/FR-028550;18/10/2024;ACT_LUZ_VANOS_PUENTES;0,6;4;Sí;;;No;1,8;16,;640,;Sí;No;No;Sí;Sí;No;No;8,9;HA;Hormigón. Tableros de vigas;Ambos lados;Ambos lados;Vehículo Automóvil;Urbano;Hormigón. Pretensado;;HM;Hormigón Monobloque;60;No hay;Superior;Sin definir;Sí;Desconocido;Desconocido;No aplica;No;Sí;No;2;0;88039238,;457296255,;88039238,;457296255,;106351754;022400010;SANT VICENÇ DE CALDERS-L ARBOÇ                                                                                                  ;24,563;36,516
